tid,text,likes,retweets
988950045356625920,RT @DeliciouslySavv: Do You Love OREO's &amp; Chocolate? Well You Have 2 Check Out The OREO Chocolate King Size Candy Bar Rollback Giveaway! En…,0,188
988950041133010944,RT @bblakelyFox46: WANTED:  Conswellia Burris for Robbery and Felony Conspiracy.  @CMPD says she robbed #Walmart on So. Tryon St  and assau…,0,4
988949573602304002,RT @EdwardMLPeters: China debuts first fully robotized retail bank.  Can handle 90% of customer service needs when augmented with video lin…,0,1
988949484532006913,#DoorDash is helping #Walmart to take on #Amazon and #wholefoods https://t.co/6a8695Gbqn #smarthomes #Grocery… https://t.co/ko7xgicBgh,0,0
988948959472377859,RT @MomNeedsABottle: #AD Grab the @OREO Chocolate King Size Candy Bars on Rollback @Walmart for just $1.00 and also enter to WIN some amazi…,0,85
988948790613655552,RT @KickingWKelly: How do you savor life's sweet moments? I chill with my kids &amp; munch an #OREOChocolate King Size Candy Bar! The sweetest…,0,104
988947748492787717,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988947317981097984,"RT @aiharla: How #Flipkart-#Walmart deal will change #Indian e-tail and benefit customers: 
https://t.co/AA4RFLLFOK
Will Walmart bring the…",0,11
988947170182098944,"RT @rockinmama: Afternoon break! Tea, @Oreo​ Chocolate King Size Candy Bars, and a new book to read! Click the link for an exclusive giveaw…",0,18
988947135197470720,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988946748457435138,"Keep this coming, looks like the transition is coming more swiftly than we think!
#blockchain #walmart #crypto… https://t.co/pSOLXXDFnD",0,0
988946128354926592,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988945946921742336,"Milk or mint Chocolate? With @OREO Chocolate King Size Candy Bars on Rollback now at #Walmart for $1, you don't hav… https://t.co/xZhxYbb8Xi",0,0
988945939371995136,"Chocolate lovers rejoice, @OREO Chocolate King Size Candy Bars are now $1 at #Walmart. Time to enjoy a… https://t.co/8zAgavzjXc",0,0
988945930467459072,Deliciously dunkable @OREO cookies + Milka Chocolate = #YUM! Try an original or mint OREO King Size Chocolate Bar f… https://t.co/5pAIo38ZEh,0,0
988945918589206528,Looking for a reason to indulge your sweet tooth? @OREO King Size Candy Bars are now on Rollback at #Walmart for ju… https://t.co/0cN3TTSFPm,0,0
988945548542701568,RT @yak_face: Vintage Collection Waves 2 and 3 UPCs and SKUs | https://t.co/Gox1PxSoBv https://t.co/zAv6EONI18 #hasbro #vintagecollection #…,0,19
988945467915587584,"If u were #blessed enough to have a #meal today, help others to do the the same. Its as simple as taking a picture,… https://t.co/KiwkDas6SH",0,0
988945305054859264,"Milk or mint Chocolate? With @OREO Chocolate King Size Candy Bars on Rollback now at #Walmart for $1, you don't hav… https://t.co/NGfdcipoPX",1,0
988945299774173184,"Chocolate lovers rejoice, @OREO Chocolate King Size Candy Bars are now $1 at #Walmart. Time to enjoy a… https://t.co/7PpWXtrd5o",0,0
988945295491805184,Deliciously dunkable @OREO cookies + Milka Chocolate = #YUM! Try an original or mint OREO King Size Chocolate Bar f… https://t.co/oGw9UgdyyH,0,0
988945289305210880,Looking for a reason to indulge your sweet tooth? @OREO King Size Candy Bars are now on Rollback at #Walmart for ju… https://t.co/IAVrDyAF5y,0,0
988944993997017088,What is it about Walmart that makes people (including myself) not care how they’re dressed #Walmart #WallyWorld #IDontCare,2,0
988944773762383872,RT @bblakelyFox46: WANTED:  Conswellia Burris for Robbery and Felony Conspiracy.  @CMPD says she robbed #Walmart on So. Tryon St  and assau…,0,4
988943947622793216,RT @Hello_Splendid: The easiest way to #FightHunger for every visit here #AD https://t.co/dtbbmeZegK #Walmart will give $1 to @FeedingAmeri…,0,88
988943875946532865,@HonkyTonkJew @BV @SandyDarity I foot the bill ↔ my labor makes all profits possible ↔ I want a fair slice of the p… https://t.co/CoMIbvHKEf,0,0
988943494038282240,"RT @SAAS_ALERTS: 200 Smart Antennas to selected #Walmart stores in #Mexico, as well as for #transportation #bus ad agency  https://t.co/bhr…",0,2
988942534469566465,"200 Smart Antennas to selected #Walmart stores in #Mexico, as well as for #transportation #bus ad agency  https://t.co/bhrG9FhNKY",4,2
988941928426287104,More 'pick-up towers' are being added in #Walmart stores as the chain competes with #Amazon.,0,0
988940173617475587,RT @KickingWKelly: How do you savor life's sweet moments? I chill with my kids &amp; munch an #OREOChocolate King Size Candy Bar! The sweetest…,0,104
988939936043855875,RT @ReutersLegal: #Walmart wins reversal of $32.5 mln 'Backyard Grill' verdict https://t.co/eeEKOpnqZU ($) https://t.co/2udecWZPbB,0,1
988939762340855808,RT @theMasonRamsey: Wal-Mart is having a special concert for me in Harrisburg IL this Wednesday! Come join us or visit @walmart or #walmart…,0,4339
988939547663847425,"RT @SJBlahBlahBlog: Who's ready for summer, I'm getting ready with @Snapple Tea! It's like a mini mommy getaway in a bottle - delicious wit…",0,1
988939154343055363,Check out this amazing deal on #OreoChocolate Candy Bars at #Walmart and enter a  #giveaway to win some wonderful… https://t.co/Nr1ivoWUcp,0,0
988939039637233664,RT @Couponmamacita: Sweet Treats You’ll Love to Eat with @OREO Chocolate King Size Candy Bars @Walmart for just a $1 while on Rollback. Als…,0,50
988938625764220934,"RT @Something2Offer: #Ad Did you know that you can enjoy OREO's on-the-go in a candy bar? Yes, you read that right! @OREO is now available…",0,47
988938568675426305,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988938178148163584,RT @Frentecivico: RT @Frentecivico: Permanent call for boycott to #Costco and #Walmart  …  #SacredSites #Mexico. #Pulitzer #CasinodelaSelva…,0,1
988938052151185408,RT @bblakelyFox46: WANTED:  Conswellia Burris for Robbery and Felony Conspiracy.  @CMPD says she robbed #Walmart on So. Tryon St  and assau…,0,4
988937949172682759,WANTED:  Conswellia Burris for Robbery and Felony Conspiracy.  @CMPD says she robbed #Walmart on So. Tryon St  and… https://t.co/EwKszg2viT,2,4
988937749121024000,"Milk or mint Chocolate? With @OREO Chocolate King Size Candy Bars on Rollback now at #Walmart for $1, you don't hav… https://t.co/KOfIohYnlz",0,0
988937743613943808,"Chocolate lovers rejoice, @OREO Chocolate King Size Candy Bars are now $1 at #Walmart. Time to enjoy a… https://t.co/izvDg0Aq0d",0,0
988937735992836098,Deliciously dunkable @OREO cookies + Milka Chocolate = #YUM! Try an original or mint OREO King Size Chocolate Bar f… https://t.co/ZXvvGujg67,0,0
988937729424678912,"RT @rockinmama: Afternoon break! Tea, @Oreo​ Chocolate King Size Candy Bars, and a new book to read! Click the link for an exclusive giveaw…",0,18
988937728858382337,Looking for a reason to indulge your sweet tooth? @OREO King Size Candy Bars are now on Rollback at #Walmart for ju… https://t.co/nkQHCFECHW,0,0
988937383063121920,"Who's ready for summer, I'm getting ready with @Snapple Tea! It's like a mini mommy getaway in a bottle - delicious… https://t.co/WLRG73ocAE",1,1
988937045677559808,"The Pioneer Woman Garland 2-Piece Bakeware Set
Microwave, Oven, Dishwasher Safe 
Click Here and Get it now:… https://t.co/AyyCFUghvd",0,0
988936544269594624,"RT @PinkNinjaBlogg: Made from the Best Stuff on Earth @Snapple, helps you take the best afternoon break on Earth. Mango Tea from Snapple wi…",0,82
988936473150918656,RT @MomNeedsABottle: #AD Grab the @OREO Chocolate King Size Candy Bars on Rollback @Walmart for just $1.00 and also enter to WIN some amazi…,0,85
988936398190264320,"RT @TamaraCamPhoto: When your favorite candy bar is on Rollback at @Walmart!
https://t.co/uGWEXIrneN
I'm so excited to get my hands on more…",0,66
988936167373524992,RT @MomNeedsABottle: #AD Grab the @OREO Chocolate King Size Candy Bars on Rollback @Walmart for just $1.00 and also enter to WIN some amazi…,0,85
988936109311770625,RT @KickingWKelly: How do you savor life's sweet moments? I chill with my kids &amp; munch an #OREOChocolate King Size Candy Bar! The sweetest…,0,104
988936002939961344,RT @Couponmamacita: Sweet Treats You’ll Love to Eat with @OREO Chocolate King Size Candy Bars @Walmart for just a $1 while on Rollback. Als…,0,50
988935424520413184,RT @Jamericanspice: #Win 1 of 6 $50 Walmart GC or 1 $200 GC + Get the @OREO Chocolate King Size Candy Bars @Walmart on roll-back for just $…,0,42
988935048501125120,Strolling around #windyday⛅️💨 #walmart #marlton #jersey 😎… https://t.co/Qb107B4uuL,0,0
988935029245046786,China debuts first fully robotized retail bank.  Can handle 90% of customer service needs when augmented with video… https://t.co/vTXanlop1p,0,1
988934979735445504,RT @Hello_Splendid: The easiest way to #FightHunger for every visit here #AD https://t.co/dtbbmeZegK #Walmart will give $1 to @FeedingAmeri…,0,88
988934458630815745,"RT @rockinmama: Afternoon break! Tea, @Oreo​ Chocolate King Size Candy Bars, and a new book to read! Click the link for an exclusive giveaw…",0,18
988934350350757889,"""Introduction: Sam Walton: Made In America (How to Succeed in Business)"" https://t.co/pyzigfLbGy #Walmart… https://t.co/cYR2hkKlnM",0,1
988933408935071744,@TechCrunch The company that realizes food delivery to small towns and rural areas are the ones who are going to ma… https://t.co/beZit1d1Ez,0,0
988932722038108162,"@calidesertgirl @MouldOswald @nrsratchet @MeritLaw @tariqnasheed @Walmart From now on, IF &amp; when Americans shop at… https://t.co/zYPn42zFhl",1,0
988932282361626624,RT @StacieinAtlanta: Fighting Hunger with Walmart and Unilever #AD #FightHunger #Walmart #UnileverFightsHunger https://t.co/wZCBBjoZtZ http…,0,86
988931849039831040,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988931603270422528,"Wherever life plants you, bloom with grace 🌸😊
Two Piece Outfit: #walmart
Shoes: #charlotterusse… https://t.co/9Ru1Y36BMQ",0,0
988931401587175424,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988931096489455617,"Webinar: 26th April - #grocery disruption - Learn more about #Alibaba's new #retail landscape, #Walmart’s Innovatio… https://t.co/x5PUkXE6cI",1,0
988930987441586176,RT @StacieinAtlanta: Fighting Hunger with Walmart and Unilever #AD #FightHunger #Walmart #UnileverFightsHunger https://t.co/wZCBBjoZtZ http…,0,86
988930794759557120,The images released by #Walmart of their new #eCommerce #website reveal an #aesthetic that's a vast departure for t… https://t.co/m6Y8lGBXxU,1,0
988930102401515520,RT @Couponmamacita: Sweet Treats You’ll Love to Eat with @OREO Chocolate King Size Candy Bars @Walmart for just a $1 while on Rollback. Als…,0,50
988929775539576834,RT @ObviouslyTwins: So um...We did a little photoshoot in Walmart 😀 #UglyLocationChallenge #Walmart #MichaelsChallenge #HobbyLobbyChallenge…,0,1
988929695520444416,"RT @rebeccagrace234: Shop Active Nutrition / Walmart
Optimum Nutrition - 100% Whey Gold Standard Protein Banana Cream - 5 lbs.
Shop Here: h…",0,2
988929176857137152,"Ya, the rumor is true, I've been payed to tell people to drive across town to find the more expensive variety's.  I… https://t.co/LlMb9pHP1V",1,0
988927334169296897,"Chocolate lovers rejoice, @OREO Chocolate King Size Candy Bars are now $1 at #Walmart. Time to enjoy a… https://t.co/DK1JSd0b4p",0,0
988927327215104000,"Milk or mint Chocolate? With @OREO Chocolate King Size Candy Bars on Rollback now at #Walmart for $1, you don't hav… https://t.co/RyOzK1RVgq",0,0
988927316523798529,Deliciously dunkable @OREO cookies + Milka Chocolate = #YUM! Try an original or mint OREO King Size Chocolate Bar f… https://t.co/kMj4ywBYDZ,0,0
988927307623448576,Looking for a reason to indulge your sweet tooth? @OREO King Size Candy Bars are now on Rollback at #Walmart for ju… https://t.co/0CLzDLtQj6,0,0
988926382661976064,RT @theMasonRamsey: Wal-Mart is having a special concert for me in Harrisburg IL this Wednesday! Come join us or visit @walmart or #walmart…,0,4339
988926280065220609,#Walmart wins reversal of $32.5 mln 'Backyard Grill' verdict https://t.co/eeEKOpnqZU ($) https://t.co/2udecWZPbB,0,1
988926118152433664,RT @Jamericanspice: #Win 1 of 6 $50 Walmart GC or 1 $200 GC + Get the @OREO Chocolate King Size Candy Bars @Walmart on roll-back for just $…,0,42
988926095780188160,RT @sandors24: Betty &amp; Veronica #BettyAndVeronica #BandV #BandVFriends #TheArchieLibrary  #BettyCooper #VeronicaLodge #ArchieAndrews #Archi…,0,3
988925498343481344,RT @StacieinAtlanta: Fighting Hunger with Walmart and Unilever #AD #FightHunger #Walmart #UnileverFightsHunger https://t.co/wZCBBjoZtZ http…,0,86
988925309503332352,RT @pennywisemama: Please join me to #FightHunger! Shop at #Walmart &amp; purchase select Fight Hunger items: 1 item purchased = 1 meal donated…,0,37
988925162325266432,RT @KickingWKelly: How do you savor life's sweet moments? I chill with my kids &amp; munch an #OREOChocolate King Size Candy Bar! The sweetest…,0,104
988924549315035136,"RT @rockinmama: Afternoon break! Tea, @Oreo​ Chocolate King Size Candy Bars, and a new book to read! Click the link for an exclusive giveaw…",0,18
988924497955827715,"RT @rockinmama: Afternoon break! Tea, @Oreo​ Chocolate King Size Candy Bars, and a new book to read! Click the link for an exclusive giveaw…",0,18
988924337716715521,RT @StacieinAtlanta: Fighting Hunger with Walmart and Unilever #AD #FightHunger #Walmart #UnileverFightsHunger https://t.co/wZCBBjoZtZ http…,0,86
988924217272844289,"RT @Something2Offer: #Ad Did you know that you can enjoy OREO's on-the-go in a candy bar? Yes, you read that right! @OREO is now available…",0,47
988923867103137792,#Walmart tells employees to get ready for robot takeover https://t.co/RkDLG98ImN,0,0
988923564761010176,"#Walmart announces its “Check Out With Me” service, allowing customers to check out with employees anywhere in the… https://t.co/jKeebNCFQG",1,0
988923433009467392,"RT @Adriana24964: @MeritLaw @Walmart #Walmart sucks. #DianteYarber and his family deserve justice. NEVER shop there, just full of cheap Chi…",0,12
988923360448040960,RT @pennywisemama: Please join me to #FightHunger! Shop at #Walmart &amp; purchase select Fight Hunger items: 1 item purchased = 1 meal donated…,0,37
988923204889726976,RT @DeliciouslySavv: Do You Love OREO's &amp; Chocolate? Well You Have 2 Check Out The OREO Chocolate King Size Candy Bar Rollback Giveaway! En…,0,188
988923101198069760,"RT @TamaraCamPhoto: When your favorite candy bar is on Rollback at @Walmart!
https://t.co/uGWEXIrneN
I'm so excited to get my hands on more…",0,66
988921491965251586,RT @markkwahlbergs: Caps off to Walmart as they welcome our new red cap gallon to their shelves! #getmorefromyourwater #purehydration #walm…,0,1
988921284213006336,RT @MomNeedsABottle: #AD Grab the @OREO Chocolate King Size Candy Bars on Rollback @Walmart for just $1.00 and also enter to WIN some amazi…,0,85
988919656785301504,"RT @PinkNinjaBlogg: Made from the Best Stuff on Earth @Snapple, helps you take the best afternoon break on Earth. Mango Tea from Snapple wi…",0,82
988919169335943169,"RT @Adriana24964: @MeritLaw @Walmart #Walmart sucks. #DianteYarber and his family deserve justice. NEVER shop there, just full of cheap Chi…",0,12
988918534964047872,"RT @rockinmama: Afternoon break! Tea, @Oreo​ Chocolate King Size Candy Bars, and a new book to read! Click the link for an exclusive giveaw…",0,18
988918370039877632,"RT @PinkNinjaBlogg: Made from the Best Stuff on Earth @Snapple, helps you take the best afternoon break on Earth. Mango Tea from Snapple wi…",0,82
988918081102798848,.@Walmart Is Ready To Use #Blockchain For Its Live #Food #Business — #Walmart  https://t.co/d5HyuTUSxK,0,0
988917752579723264,RT @sdenise: Grab some @Oreo Chocolate King Size Candy Bars for Only $1 at @Walmart + $200 Giveaway - https://t.co/oUiQgps1qn #ad #OREOChoc…,0,6
988917465743810560,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988917058057461761,#Walmart Has Slashed Prices On #Slow Cookers and Blenders - #PrescientInfo https://t.co/KBpTCVbt31,0,0
988916876603469824,RT @markwahlberg: Caps off to Walmart as they welcome our new red cap gallon to their shelves! #getmorefromyourwater #purehydration #walmar…,0,77
988916707145191424,RT @StacieinAtlanta: Fighting Hunger with Walmart and Unilever #AD #FightHunger #Walmart #UnileverFightsHunger https://t.co/wZCBBjoZtZ http…,0,86
988916515817902083,RT @KickingWKelly: How do you savor life's sweet moments? I chill with my kids &amp; munch an #OREOChocolate King Size Candy Bar! The sweetest…,0,104
988916235311038465,"Milk or mint Chocolate? With @OREO Chocolate King Size Candy Bars on Rollback now at #Walmart for $1, you don't hav… https://t.co/sCBV5SP75b",0,0
988916224280158209,"RT @nsbernstein: Is there something about me, that says ""I'm a #basketball #agent ""
Who else gets #Knicks #NBA #giftcard randomly when exch…",0,8
988916222539399168,"Chocolate lovers rejoice, @OREO Chocolate King Size Candy Bars are now $1 at #Walmart. Time to enjoy a… https://t.co/EBf9N0sjgu",0,0
988916186782969856,Deliciously dunkable @OREO cookies + Milka Chocolate = #YUM! Try an original or mint OREO King Size Chocolate Bar f… https://t.co/66J6AyRqmz,0,0
988916176498511872,Looking for a reason to indulge your sweet tooth? @OREO King Size Candy Bars are now on Rollback at #Walmart for ju… https://t.co/0cQLIYJxAi,0,0
988915767604281344,You deserve to look and feel your best. ☀️ Treat yourself during our 25% off sale: https://t.co/17AxzSdF9i… https://t.co/5CIwRlVcQq,0,0
988915753125580801,#Walmart tests grocery deliveries via #DoorDash https://t.co/upJpFZ0IDe #TechNews #Retail #Delivery https://t.co/04hNpzlgPu,0,0
988915576956510210,"""I'm going to Walmart, be back soon."" A total oxymoron in my life! How about you? #Shopping #shoppingqueen… https://t.co/zEhmtJwHrh",0,0
988915547915145216,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988915490469892097,"#Walmart to use the #Blockchain for its live food business.

https://t.co/dHHKptqy2d",1,0
988914644319285248,RT @StacieinAtlanta: Fighting Hunger with Walmart and Unilever #AD #FightHunger #Walmart #UnileverFightsHunger https://t.co/wZCBBjoZtZ http…,0,86
988914587276726272,RT @MomNeedsABottle: #AD Grab the @OREO Chocolate King Size Candy Bars on Rollback @Walmart for just $1.00 and also enter to WIN some amazi…,0,85
988913270579855360,Homeschooling ... -  #Toys #Toy #Children #Walmart #KidsToys #ToysForKids https://t.co/IFwwMH056K,0,0
988912362949435393,So um...We did a little photoshoot in Walmart 😀 #UglyLocationChallenge #Walmart #MichaelsChallenge… https://t.co/5D1uEwhsPx,5,1
988911336603054080,RT @DeliciouslySavv: Do You Love OREO's &amp; Chocolate? Well You Have 2 Check Out The OREO Chocolate King Size Candy Bar Rollback Giveaway! En…,0,188
988911149134512128,"RT @rockinmama: Afternoon break! Tea, @Oreo​ Chocolate King Size Candy Bars, and a new book to read! Click the link for an exclusive giveaw…",0,18
988910853394239489,"Best #Rollaway Beds:
#best #beds #home #decorers #bestrollawaybeds #rollawaybeds #portable #rental #walmart #queen… https://t.co/lbCP5KOZni",0,0
988910082221002753,#DougMcMillon @Walmart here is a lesson from @amazon. 1. Price accuracy 2. cust. Svc. @walmarthelp u failed at both… https://t.co/4UrVqCCOhQ,0,0
988909988113461248,RT @KiltronXEnviro: #Walmart #Bedbugs? #SayNoToPesticides! KiltronX LiveFree Pesticide Alternative Products #Americas Bed bug #Brand sells…,0,1
988909811952750593,RT @HealthRanger: Watch out: That new Walmart cantaloupe was developed by Monsanto. https://t.co/DKfIZyBLiR #Walmart #canteloupe #GMO #Mons…,0,347
988909495689490432,RT @MomNeedsABottle: #AD Grab the @OREO Chocolate King Size Candy Bars on Rollback @Walmart for just $1.00 and also enter to WIN some amazi…,0,85
988909210992693248,"Milk or mint Chocolate? With @OREO Chocolate King Size Candy Bars on Rollback now at #Walmart for $1, you don't hav… https://t.co/1EZ8yeHn9p",0,0
988909204739010560,"Chocolate lovers rejoice, @OREO Chocolate King Size Candy Bars are now $1 at #Walmart. Time to enjoy a… https://t.co/8RJnhxJ9gA",0,0
988909197403156486,Deliciously dunkable @OREO cookies + Milka Chocolate = #YUM! Try an original or mint OREO King Size Chocolate Bar f… https://t.co/HKWxlpimJg,0,0
988909190348390400,Looking for a reason to indulge your sweet tooth? @OREO King Size Candy Bars are now on Rollback at #Walmart for ju… https://t.co/hHq2FEZtR2,0,0
988908917789995009,RT @Couponmamacita: Sweet Treats You’ll Love to Eat with @OREO Chocolate King Size Candy Bars @Walmart for just a $1 while on Rollback. Als…,0,50
988908864551694341,RT @prejudic3d: This has me in stitches 😂 @UNILADSound #live #yodelingkid #YodelingWalmartKid #walmart #barking #RIPAvicii #RecordStoreDay…,0,10
988908063913635840,#AD Bargainstown with Wal Mart - https://t.co/mO1sWxCFkF - Daily savings center - Your hottest offers of today at #Walmart,0,0
988908043193602048,"Milk or mint Chocolate? With @OREO Chocolate King Size Candy Bars on Rollback now at #Walmart for $1, you don't hav… https://t.co/0o0p0O3n13",0,0
988908031420215297,"Chocolate lovers rejoice, @OREO Chocolate King Size Candy Bars are now $1 at #Walmart. Time to enjoy a… https://t.co/eFujqNOrPu",0,0
988908021429370881,Deliciously dunkable @OREO cookies + Milka Chocolate = #YUM! Try an original or mint OREO King Size Chocolate Bar f… https://t.co/Slz7baz0XF,0,0
988908010352263169,Looking for a reason to indulge your sweet tooth? @OREO King Size Candy Bars are now on Rollback at #Walmart for ju… https://t.co/TukKAg6iRs,0,0
988907538342084608,"I always think it's a good idea to go to Walmart, then I realize once I'm there that it is in fact not a good idea… https://t.co/SSL6iMODHy",2,0
988906920684675073,L’Oreal Paris Advanced Hair #Stylers Just $1.22 At #Walmart! https://t.co/CzwegSuNWY,0,0
988906171577679872,"😍(I Love It!)
goldbond_ultimate
walmart 
#GoldBond 
#Walmart @ New Orleans, Louisiana https://t.co/MYAogOyVFG",0,0
988905927548993538,Having a #baby? #Walmart.com has #Pampers Swaddlers 2-Pk Economy Plus #Diapers + $20 Walmart Gift Card for Only $80… https://t.co/GKgmwpZAWK,0,0
988905858833641472,RT @StacieinAtlanta: Fighting Hunger with Walmart and Unilever #AD #FightHunger #Walmart #UnileverFightsHunger https://t.co/wZCBBjoZtZ http…,0,86
988905813715685376,"@LolaandCelo @therealroseanne The hereafter episode..   I want that jacket, not sure where I would wear it, hmmm we… https://t.co/eY6knPw5kg",1,0
988905736544686080,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988905301653897216,RT @AverageJoesEnt: What's your favorite song from Throwdown: The Greatest Hits? @MoonshineBandit #Throwdown #Walmart Listen: https://t.co/…,0,1
988905112084074496,"Best #Rollaway Beds:
#best #beds #home #decorers #bestrollawaybeds #rollawaybeds #portable #rental #walmart #queen… https://t.co/azlt6usVQP",0,0
988905045977653249,RT @markwahlberg: Caps off to Walmart as they welcome our new red cap gallon to their shelves! #getmorefromyourwater #purehydration #walmar…,0,77
988904200716406785,"#Walmart gets $32 million ""Backyard"" bbq #trademark infringement fine overturned: https://t.co/0qUXEfB4OM",0,0
988903778622550017,"RT @chimeraelf: ""For these U.S. corporations, undermining the public school system was the Holy Grail."" ""Training first-world children for…",0,2
988902873718247426,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988902557836763136,In a #SoftBank Group backed deal #Walmart buys a stake in India's #ecommerce giant #Flipkart to face-off against… https://t.co/3Kt88xpHZi,0,0
988902514601979904,"Best #Rollaway Beds:
#best #beds #home #decorers #bestrollawaybeds #rollawaybeds #portable #rental #walmart #queen… https://t.co/29yKLBJts3",0,0
988902189098815488,What's your favorite song from Throwdown: The Greatest Hits? @MoonshineBandit #Throwdown #Walmart Listen:… https://t.co/CL2VQMtaOc,5,1
988901701750050817,RT @KickingWKelly: How do you savor life's sweet moments? I chill with my kids &amp; munch an #OREOChocolate King Size Candy Bar! The sweetest…,0,104
988899698135261190,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988899540882227200,"Milk or mint Chocolate? With @OREO Chocolate King Size Candy Bars on Rollback now at #Walmart for $1, you don't hav… https://t.co/9hetzcENM8",0,0
988899535282880513,"Chocolate lovers rejoice, @OREO Chocolate King Size Candy Bars are now $1 at #Walmart. Time to enjoy a… https://t.co/xd2Q4A0IRd",0,0
988899528534179840,Deliciously dunkable @OREO cookies + Milka Chocolate = #YUM! Try an original or mint OREO King Size Chocolate Bar f… https://t.co/YfbtxLSt4F,0,0
988899513128534016,Looking for a reason to indulge your sweet tooth? @OREO King Size Candy Bars are now on Rollback at #Walmart for ju… https://t.co/QI3xLQGBTc,0,0
988899468174135296,"So , this is what  $88 looks like...
I went in for cheesecake .😕
#Walmart https://t.co/bytzULYfFM",0,0
988899131350380544,.@engagementlabs study looks at the most talked about #brands #retail #walmart #consumer https://t.co/lDyFMnprYR,0,0
988899087452921862,RT @sdenise: Grab some @Oreo Chocolate King Size Candy Bars for Only $1 at @Walmart + $200 Giveaway - https://t.co/oUiQgps1qn #ad #OREOChoc…,0,6
988898513286324224,RT @StacieinAtlanta: Fighting Hunger with Walmart and Unilever #AD #FightHunger #Walmart #UnileverFightsHunger https://t.co/wZCBBjoZtZ http…,0,86
988898411964383232,"RT @PinkNinjaBlogg: Made from the Best Stuff on Earth @Snapple, helps you take the best afternoon break on Earth. Mango Tea from Snapple wi…",0,82
988898387780128774,RT @KickingWKelly: How do you savor life's sweet moments? I chill with my kids &amp; munch an #OREOChocolate King Size Candy Bar! The sweetest…,0,104
988897899089154048,"#Walmart, Emory Healthcare working together on new #ACO via @healthcaredive https://t.co/jFqSLsj3MO #healthoutcomes",0,0
988897898241736704,"RT @PinkNinjaBlogg: Made from the Best Stuff on Earth @Snapple, helps you take the best afternoon break on Earth. Mango Tea from Snapple wi…",0,82
988897553314807809,"😍
@flowerbeauty 
walmart 
#Flowerbeauty 
#Walmart @ New Orleans, Louisiana https://t.co/qJw1LFWFPz",0,0
988896845857542146,"#DoorDash is helping #Walmart to take on Amazon and Whole Foods: On Tuesday, April 24… https://t.co/5wFehwFoLy",0,0
988896097807429632,RT @kron4news: WATCH: Kentucky man's video goes viral after he uses #Walmart intercom to ask for help https://t.co/1SPjJfTrd5 https://t.co/…,0,2
988895765333397504,RT @mommyhoodLife: Head to @Walmart and stock up on @Oreo Chocolate King Size Candy Bars for Only $1!  Plus enter to #win a $200 #Giveaway…,0,63
988895510365786112,"Chocolate lovers rejoice, @OREO Chocolate King Size Candy Bars are now $1 at #Walmart. Time to enjoy a… https://t.co/Hj3bmZ8EEZ",0,0
988895493366333440,"Milk or mint Chocolate? With @OREO Chocolate King Size Candy Bars on Rollback now at #Walmart for $1, you don't hav… https://t.co/tM2oNe8x5k",0,0
988895444884312065,Deliciously dunkable @OREO cookies + Milka Chocolate = #YUM! Try an original or mint OREO King Size Chocolate Bar f… https://t.co/c7bazbLGM8,0,0
988895422725812224,Looking for a reason to indulge your sweet tooth? @OREO King Size Candy Bars are now on Rollback at #Walmart for ju… https://t.co/UvnTX9FRhL,0,0
988895360725803010,RT @StacieinAtlanta: Fighting Hunger with Walmart and Unilever #AD #FightHunger #Walmart #UnileverFightsHunger https://t.co/wZCBBjoZtZ http…,0,86
988895136854704128,"RT @AzurDigital: #Walmart is close to $12 billion-plus deal for #Flipkart, say sources - via @ET_CIO https://t.co/ZvdlPNriFL",0,1
988893929159278592,RT @seskvocovicqm: #Walmart tells employees to get ready for robot takeover https://t.co/RkDLG98ImN,0,1
988893813832794112,RT @officialwcc: AVAILABLE NOW exclusively at @Walmart ! West Coast Customs car care products keeping the #shine on @PostMalone 's two tone…,0,10
